metric,task,model,seed,pearson,spearman,kendall,distance,family
LiDAR,STS15,mpnet_base,22,0.471033171227505,0.6813186813186813,0.5384615384615383,0.5809319618667736,Similarity-dominated
LiDAR,STS15,mpnet_base,33,0.471033171227505,0.6813186813186813,0.5384615384615383,0.5809319618667736,Similarity-dominated
LiDAR,STS15,mpnet_base,44,0.471033171227505,0.6813186813186813,0.5384615384615383,0.5809319618667736,Similarity-dominated
Matrix entropy,STS15,mpnet_base,11,0.5264537481193159,0.5824175824175823,0.4358974358974358,0.5402792468393088,Similarity-dominated
Matrix entropy,STS15,mpnet_base,22,0.5264537481193159,0.5824175824175823,0.4358974358974358,0.5402792468393088,Similarity-dominated
Matrix entropy,STS15,mpnet_base,33,0.5264537481193159,0.5824175824175823,0.4358974358974358,0.5402792468393088,Similarity-dominated
Matrix entropy,STS15,mpnet_base,44,0.5264537481193159,0.5824175824175823,0.4358974358974358,0.5402792468393088,Similarity-dominated
Participation ratio,STS15,mpnet_base,11,0.414226597097338,0.6263736263736264,0.4871794871794871,0.5094791037394433,Similarity-dominated
Participation ratio,STS15,mpnet_base,22,0.414226597097338,0.6263736263736264,0.4871794871794871,0.5094791037394433,Similarity-dominated
Participation ratio,STS15,mpnet_base,33,0.414226597097338,0.6263736263736264,0.4871794871794871,0.5094791037394433,Similarity-dominated
Participation ratio,STS15,mpnet_base,44,0.414226597097338,0.6263736263736264,0.4871794871794871,0.5094791037394433,Similarity-dominated
Spectral gap,STS15,mpnet_base,11,0.3663358291305716,0.5989010989010989,0.4615384615384614,0.4846531295715287,Similarity-dominated
Spectral gap,STS15,mpnet_base,22,0.3663358291305716,0.5989010989010989,0.4615384615384614,0.4846531295715287,Similarity-dominated
Spectral gap,STS15,mpnet_base,33,0.3663358291305716,0.5989010989010989,0.4615384615384614,0.4846531295715287,Similarity-dominated
Spectral gap,STS15,mpnet_base,44,0.3663358291305716,0.5989010989010989,0.4615384615384614,0.4846531295715287,Similarity-dominated
Anisotropy,STS15,snowflake_arctic_embed_m,11,0.6838715152522907,0.5524475524475525,0.4242424242424242,0.7262268720358668,Similarity-dominated
Anisotropy,STS15,snowflake_arctic_embed_m,22,0.6838715152522907,0.5524475524475525,0.4242424242424242,0.7262268720358668,Similarity-dominated
Anisotropy,STS15,snowflake_arctic_embed_m,33,0.6838715152522907,0.5524475524475525,0.4242424242424242,0.7262268720358668,Similarity-dominated
Anisotropy,STS15,snowflake_arctic_embed_m,44,0.6838715152522907,0.5524475524475525,0.4242424242424242,0.7262268720358668,Similarity-dominated
Curvature,STS15,snowflake_arctic_embed_m,11,0.7882831084279659,0.7902097902097903,0.606060606060606,0.8308868169693794,Similarity-dominated
Curvature,STS15,snowflake_arctic_embed_m,22,0.7882831084279659,0.7902097902097903,0.606060606060606,0.8308868169693794,Similarity-dominated
Curvature,STS15,snowflake_arctic_embed_m,33,0.7882831084279659,0.7902097902097903,0.606060606060606,0.8308868169693794,Similarity-dominated
Curvature,STS15,snowflake_arctic_embed_m,44,0.7882831084279659,0.7902097902097903,0.606060606060606,0.8308868169693794,Similarity-dominated
DiME,STS15,snowflake_arctic_embed_m,11,0.548104159995162,0.3286713286713286,0.2727272727272727,0.5724972764328795,Similarity-dominated
DiME,STS15,snowflake_arctic_embed_m,22,0.548104159995162,0.3286713286713286,0.2727272727272727,0.5724972764328795,Similarity-dominated
DiME,STS15,snowflake_arctic_embed_m,33,0.548104159995162,0.3286713286713286,0.2727272727272727,0.5724972764328795,Similarity-dominated
DiME,STS15,snowflake_arctic_embed_m,44,0.548104159995162,0.3286713286713286,0.2727272727272727,0.5724972764328795,Similarity-dominated
Harmora,STS15,snowflake_arctic_embed_m,11,0.545057063434739,0.2727272727272727,0.2121212121212121,0.5383348829073138,Similarity-dominated
Harmora,STS15,snowflake_arctic_embed_m,22,0.545057063434739,0.2727272727272727,0.2121212121212121,0.5383348829073138,Similarity-dominated
Harmora,STS15,snowflake_arctic_embed_m,33,0.545057063434739,0.2727272727272727,0.2121212121212121,0.5383348829073138,Similarity-dominated
Harmora,STS15,snowflake_arctic_embed_m,44,0.545057063434739,0.2727272727272727,0.2121212121212121,0.5383348829073138,Similarity-dominated
InfoNCE,STS15,snowflake_arctic_embed_m,11,0.6964939215866839,0.5524475524475525,0.4242424242424242,0.73608623788241,Similarity-dominated
InfoNCE,STS15,snowflake_arctic_embed_m,22,0.6964939215866839,0.5524475524475525,0.4242424242424242,0.73608623788241,Similarity-dominated
InfoNCE,STS15,snowflake_arctic_embed_m,33,0.6964939215866839,0.5524475524475525,0.4242424242424242,0.73608623788241,Similarity-dominated
InfoNCE,STS15,snowflake_arctic_embed_m,44,0.6964939215866839,0.5524475524475525,0.4242424242424242,0.73608623788241,Similarity-dominated
LiDAR,STS15,snowflake_arctic_embed_m,11,0.7442877720693147,0.6573426573426573,0.5151515151515151,0.7111119621547838,Similarity-dominated
LiDAR,STS15,snowflake_arctic_embed_m,22,0.7442877720693147,0.6573426573426573,0.5151515151515151,0.7111119621547838,Similarity-dominated
LiDAR,STS15,snowflake_arctic_embed_m,33,0.7442877720693147,0.6573426573426573,0.5151515151515151,0.7111119621547838,Similarity-dominated
LiDAR,STS15,snowflake_arctic_embed_m,44,0.7442877720693147,0.6573426573426573,0.5151515151515151,0.7111119621547838,Similarity-dominated
Matrix entropy,STS15,snowflake_arctic_embed_m,11,0.6779524569423183,0.5244755244755246,0.3939393939393938,0.7092260667467283,Similarity-dominated
Matrix entropy,STS15,snowflake_arctic_embed_m,22,0.6779524569423183,0.5244755244755246,0.3939393939393938,0.7092260667467283,Similarity-dominated
Matrix entropy,STS15,snowflake_arctic_embed_m,33,0.6779524569423183,0.5244755244755246,0.3939393939393938,0.7092260667467283,Similarity-dominated
Matrix entropy,STS15,snowflake_arctic_embed_m,44,0.6779524569423183,0.5244755244755246,0.3939393939393938,0.7092260667467283,Similarity-dominated
Participation ratio,STS15,snowflake_arctic_embed_m,11,0.7469063110466299,0.8741258741258742,0.7272727272727272,0.8027284580721463,Similarity-dominated
Participation ratio,STS15,snowflake_arctic_embed_m,22,0.7469063110466299,0.8741258741258742,0.7272727272727272,0.8027284580721463,Similarity-dominated
Participation ratio,STS15,snowflake_arctic_embed_m,33,0.7469063110466299,0.8741258741258742,0.7272727272727272,0.8027284580721463,Similarity-dominated
Participation ratio,STS15,snowflake_arctic_embed_m,44,0.7469063110466299,0.8741258741258742,0.7272727272727272,0.8027284580721463,Similarity-dominated
Spectral gap,STS15,snowflake_arctic_embed_m,11,0.6632362153413388,0.7552447552447553,0.6363636363636362,0.7634254879821027,Similarity-dominated
Spectral gap,STS15,snowflake_arctic_embed_m,22,0.6632362153413388,0.7552447552447553,0.6363636363636362,0.7634254879821027,Similarity-dominated
Spectral gap,STS15,snowflake_arctic_embed_m,33,0.6632362153413388,0.7552447552447553,0.6363636363636362,0.7634254879821027,Similarity-dominated
Spectral gap,STS15,snowflake_arctic_embed_m,44,0.6632362153413388,0.7552447552447553,0.6363636363636362,0.7634254879821027,Similarity-dominated
Anisotropy,STS16,bge_base_en_v15,11,0.6620016282322556,0.3986013986013986,0.2121212121212121,0.7364326759651005,Similarity-dominated
Anisotropy,STS16,bge_base_en_v15,22,0.6620016282322556,0.3986013986013986,0.2121212121212121,0.7364326759651005,Similarity-dominated
Anisotropy,STS16,bge_base_en_v15,33,0.6620016282322556,0.3986013986013986,0.2121212121212121,0.7364326759651005,Similarity-dominated
Anisotropy,STS16,bge_base_en_v15,44,0.6620016282322556,0.3986013986013986,0.2121212121212121,0.7364326759651005,Similarity-dominated
Curvature,STS16,bge_base_en_v15,11,0.0678485189691163,-0.1188811188811189,-0.0303030303030303,0.3531326657005402,Similarity-dominated
Curvature,STS16,bge_base_en_v15,22,0.0678485189691163,-0.1188811188811189,-0.0303030303030303,0.3531326657005402,Similarity-dominated
Curvature,STS16,bge_base_en_v15,33,0.0678485189691163,-0.1188811188811189,-0.0303030303030303,0.3531326657005402,Similarity-dominated
Curvature,STS16,bge_base_en_v15,44,0.0678485189691163,-0.1188811188811189,-0.0303030303030303,0.3531326657005402,Similarity-dominated
DiME,STS16,bge_base_en_v15,11,0.6030564468777091,0.4125874125874127,0.2727272727272727,0.6964504015409058,Similarity-dominated
DiME,STS16,bge_base_en_v15,22,0.6030564468777091,0.4125874125874127,0.2727272727272727,0.6964504015409058,Similarity-dominated
DiME,STS16,bge_base_en_v15,33,0.6030564468777091,0.4125874125874127,0.2727272727272727,0.6964504015409058,Similarity-dominated
DiME,STS16,bge_base_en_v15,44,0.6030564468777091,0.4125874125874127,0.2727272727272727,0.6964504015409058,Similarity-dominated
Harmora,STS16,bge_base_en_v15,11,0.2445462423545585,0.0839160839160839,0.0303030303030303,0.3903543752323715,Similarity-dominated
Harmora,STS16,bge_base_en_v15,22,0.2445462423545585,0.0839160839160839,0.0303030303030303,0.3903543752323715,Similarity-dominated
Harmora,STS16,bge_base_en_v15,33,0.2445462423545585,0.0839160839160839,0.0303030303030303,0.3903543752323715,Similarity-dominated
Harmora,STS16,bge_base_en_v15,44,0.2445462423545585,0.0839160839160839,0.0303030303030303,0.3903543752323715,Similarity-dominated
InfoNCE,STS16,bge_base_en_v15,11,0.6854678684404386,0.4055944055944056,0.2424242424242424,0.7561388595720993,Similarity-dominated
InfoNCE,STS16,bge_base_en_v15,22,0.6854678684404386,0.4055944055944056,0.2424242424242424,0.7561388595720993,Similarity-dominated
InfoNCE,STS16,bge_base_en_v15,33,0.6854678684404386,0.4055944055944056,0.2424242424242424,0.7561388595720993,Similarity-dominated
InfoNCE,STS16,bge_base_en_v15,44,0.6854678684404386,0.4055944055944056,0.2424242424242424,0.7561388595720993,Similarity-dominated
LiDAR,STS16,bge_base_en_v15,11,0.5072914795439644,0.5034965034965035,0.4242424242424242,0.531806772284098,Similarity-dominated
LiDAR,STS16,bge_base_en_v15,22,0.5072914795439644,0.5034965034965035,0.4242424242424242,0.531806772284098,Similarity-dominated
LiDAR,STS16,bge_base_en_v15,33,0.5072914795439644,0.5034965034965035,0.4242424242424242,0.531806772284098,Similarity-dominated
LiDAR,STS16,bge_base_en_v15,44,0.5072914795439644,0.5034965034965035,0.4242424242424242,0.531806772284098,Similarity-dominated
Matrix entropy,STS16,bge_base_en_v15,11,0.606026112214557,0.3776223776223776,0.2424242424242424,0.692243282472488,Similarity-dominated
Matrix entropy,STS16,bge_base_en_v15,22,0.606026112214557,0.3776223776223776,0.2424242424242424,0.692243282472488,Similarity-dominated
Matrix entropy,STS16,bge_base_en_v15,33,0.606026112214557,0.3776223776223776,0.2424242424242424,0.692243282472488,Similarity-dominated
Matrix entropy,STS16,bge_base_en_v15,44,0.606026112214557,0.3776223776223776,0.2424242424242424,0.692243282472488,Similarity-dominated
Participation ratio,STS16,bge_base_en_v15,11,0.8174995403377294,0.7692307692307694,0.5454545454545454,0.8434786341629997,Similarity-dominated
Participation ratio,STS16,bge_base_en_v15,22,0.8174995403377294,0.7692307692307694,0.5454545454545454,0.8434786341629997,Similarity-dominated
Participation ratio,STS16,bge_base_en_v15,33,0.8174995403377294,0.7692307692307694,0.5454545454545454,0.8434786341629997,Similarity-dominated
Participation ratio,STS16,bge_base_en_v15,44,0.8174995403377294,0.7692307692307694,0.5454545454545454,0.8434786341629997,Similarity-dominated
Spectral gap,STS16,bge_base_en_v15,11,0.5576711055452759,0.6923076923076924,0.3939393939393938,0.7276791573588623,Similarity-dominated
Spectral gap,STS16,bge_base_en_v15,22,0.5576711055452759,0.6923076923076924,0.3939393939393938,0.7276791573588623,Similarity-dominated
Spectral gap,STS16,bge_base_en_v15,33,0.5576711055452759,0.6923076923076924,0.3939393939393938,0.7276791573588623,Similarity-dominated
Spectral gap,STS16,bge_base_en_v15,44,0.5576711055452759,0.6923076923076924,0.3939393939393938,0.7276791573588623,Similarity-dominated
Anisotropy,STS16,bge_large_en_v15,11,0.3519689929114983,0.0634782608695652,0.0072463768115942,0.5005904125071732,Similarity-dominated
Anisotropy,STS16,bge_large_en_v15,22,0.3519689929114983,0.0634782608695652,0.0072463768115942,0.5005904125071732,Similarity-dominated
Anisotropy,STS16,bge_large_en_v15,33,0.3519689929114983,0.0634782608695652,0.0072463768115942,0.5005904125071732,Similarity-dominated
Anisotropy,STS16,bge_large_en_v15,44,0.3519689929114983,0.0634782608695652,0.0072463768115942,0.5005904125071732,Similarity-dominated
Curvature,STS16,bge_large_en_v15,11,0.2930197514577322,0.5660869565217391,0.4855072463768116,0.6694432683103424,Similarity-dominated
Curvature,STS16,bge_large_en_v15,22,0.2930197514577322,0.5660869565217391,0.4855072463768116,0.6694432683103424,Similarity-dominated
Curvature,STS16,bge_large_en_v15,33,0.2930197514577322,0.5660869565217391,0.4855072463768116,0.6694432683103424,Similarity-dominated
Curvature,STS16,bge_large_en_v15,44,0.2930197514577322,0.5660869565217391,0.4855072463768116,0.6694432683103424,Similarity-dominated
DiME,STS16,bge_large_en_v15,11,0.0879597876166478,-0.0843478260869565,-0.0797101449275362,0.4111104009791005,Similarity-dominated
DiME,STS16,bge_large_en_v15,22,0.0879597876166478,-0.0843478260869565,-0.0797101449275362,0.4111104009791005,Similarity-dominated
DiME,STS16,bge_large_en_v15,33,0.0879597876166478,-0.0843478260869565,-0.0797101449275362,0.4111104009791005,Similarity-dominated
DiME,STS16,bge_large_en_v15,44,0.0879597876166478,-0.0843478260869565,-0.0797101449275362,0.4111104009791005,Similarity-dominated
Harmora,STS16,bge_large_en_v15,11,0.0287959474688705,-0.24,-0.1739130434782608,0.3889912668490247,Similarity-dominated
Harmora,STS16,bge_large_en_v15,22,0.0287959474688705,-0.24,-0.1739130434782608,0.3889912668490247,Similarity-dominated
Harmora,STS16,bge_large_en_v15,33,0.0287959474688705,-0.24,-0.1739130434782608,0.3889912668490247,Similarity-dominated
Harmora,STS16,bge_large_en_v15,44,0.0287959474688705,-0.24,-0.1739130434782608,0.3889912668490247,Similarity-dominated
InfoNCE,STS16,bge_large_en_v15,11,0.4053718648078194,0.0817391304347825,0.0217391304347826,0.5484119659068165,Similarity-dominated
InfoNCE,STS16,bge_large_en_v15,22,0.4053718648078194,0.0817391304347825,0.0217391304347826,0.5484119659068165,Similarity-dominated
InfoNCE,STS16,bge_large_en_v15,33,0.4053718648078194,0.0817391304347825,0.0217391304347826,0.5484119659068165,Similarity-dominated
InfoNCE,STS16,bge_large_en_v15,44,0.4053718648078194,0.0817391304347825,0.0217391304347826,0.5484119659068165,Similarity-dominated
LiDAR,STS16,bge_large_en_v15,11,0.6071621594866413,0.3504347826086956,0.3115942028985507,0.578503666628539,Similarity-dominated
LiDAR,STS16,bge_large_en_v15,22,0.6071621594866413,0.3504347826086956,0.3115942028985507,0.578503666628539,Similarity-dominated
LiDAR,STS16,bge_large_en_v15,33,0.6071621594866413,0.3504347826086956,0.3115942028985507,0.578503666628539,Similarity-dominated
LiDAR,STS16,bge_large_en_v15,44,0.6071621594866413,0.3504347826086956,0.3115942028985507,0.578503666628539,Similarity-dominated
Matrix entropy,STS16,bge_large_en_v15,11,0.413623751534839,0.0817391304347825,0.0217391304347826,0.5527377680123636,Similarity-dominated
Matrix entropy,STS16,bge_large_en_v15,22,0.413623751534839,0.0817391304347825,0.0217391304347826,0.5527377680123636,Similarity-dominated
Matrix entropy,STS16,bge_large_en_v15,33,0.413623751534839,0.0817391304347825,0.0217391304347826,0.5527377680123636,Similarity-dominated
Matrix entropy,STS16,bge_large_en_v15,44,0.413623751534839,0.0817391304347825,0.0217391304347826,0.5527377680123636,Similarity-dominated
Participation ratio,STS16,bge_large_en_v15,11,0.7512212196257537,0.7921739130434783,0.6304347826086957,0.7853235723861407,Similarity-dominated
Participation ratio,STS16,bge_large_en_v15,22,0.7512212196257537,0.7921739130434783,0.6304347826086957,0.7853235723861407,Similarity-dominated
Participation ratio,STS16,bge_large_en_v15,33,0.7512212196257537,0.7921739130434783,0.6304347826086957,0.7853235723861407,Similarity-dominated
Participation ratio,STS16,bge_large_en_v15,44,0.7512212196257537,0.7921739130434783,0.6304347826086957,0.7853235723861407,Similarity-dominated
Spectral gap,STS16,bge_large_en_v15,11,0.6549262983413733,0.7165217391304347,0.5289855072463768,0.7305877731386902,Similarity-dominated
Spectral gap,STS16,bge_large_en_v15,22,0.6549262983413733,0.7165217391304347,0.5289855072463768,0.7305877731386902,Similarity-dominated
Spectral gap,STS16,bge_large_en_v15,33,0.6549262983413733,0.7165217391304347,0.5289855072463768,0.7305877731386902,Similarity-dominated
Spectral gap,STS16,bge_large_en_v15,44,0.6549262983413733,0.7165217391304347,0.5289855072463768,0.7305877731386902,Similarity-dominated
Anisotropy,STS16,e5_base_v2,11,-0.2614872377130868,-0.39010989010989,-0.3076923076923076,0.5827540646293156,Similarity-dominated
Anisotropy,STS16,e5_base_v2,22,-0.2614872377130868,-0.39010989010989,-0.3076923076923076,0.5827540646293156,Similarity-dominated
Anisotropy,STS16,e5_base_v2,33,-0.2614872377130868,-0.39010989010989,-0.3076923076923076,0.5827540646293156,Similarity-dominated
Anisotropy,STS16,e5_base_v2,44,-0.2614872377130868,-0.39010989010989,-0.3076923076923076,0.5827540646293156,Similarity-dominated
Curvature,STS16,e5_base_v2,11,-0.3448154992037485,-0.6648351648351648,-0.564102564102564,0.619823679637158,Similarity-dominated
Curvature,STS16,e5_base_v2,22,-0.3448154992037485,-0.6648351648351648,-0.564102564102564,0.619823679637158,Similarity-dominated
Curvature,STS16,e5_base_v2,33,-0.3448154992037485,-0.6648351648351648,-0.564102564102564,0.619823679637158,Similarity-dominated
Curvature,STS16,e5_base_v2,44,-0.3448154992037485,-0.6648351648351648,-0.564102564102564,0.619823679637158,Similarity-dominated
DiME,STS16,e5_base_v2,11,-0.5590650330244686,-0.2472527472527472,-0.1538461538461538,0.6181008845575505,Similarity-dominated
DiME,STS16,e5_base_v2,22,-0.5590650330244686,-0.2472527472527472,-0.1538461538461538,0.6181008845575505,Similarity-dominated
DiME,STS16,e5_base_v2,33,-0.5590650330244686,-0.2472527472527472,-0.1538461538461538,0.6181008845575505,Similarity-dominated
DiME,STS16,e5_base_v2,44,-0.5590650330244686,-0.2472527472527472,-0.1538461538461538,0.6181008845575505,Similarity-dominated
Harmora,STS16,e5_base_v2,11,0.8397596848642495,0.912087912087912,0.769230769230769,0.8480313751803729,Similarity-dominated
Harmora,STS16,e5_base_v2,22,0.8397596848642495,0.912087912087912,0.769230769230769,0.8480313751803729,Similarity-dominated
Harmora,STS16,e5_base_v2,33,0.8397596848642495,0.912087912087912,0.769230769230769,0.8480313751803729,Similarity-dominated
Harmora,STS16,e5_base_v2,44,0.8397596848642495,0.912087912087912,0.769230769230769,0.8480313751803729,Similarity-dominated
InfoNCE,STS16,e5_base_v2,11,-0.2522260770938873,-0.4010989010989011,-0.3333333333333332,0.5836074345722179,Similarity-dominated
InfoNCE,STS16,e5_base_v2,22,-0.2522260770938873,-0.4010989010989011,-0.3333333333333332,0.5836074345722179,Similarity-dominated
InfoNCE,STS16,e5_base_v2,33,-0.2522260770938873,-0.4010989010989011,-0.3333333333333332,0.5836074345722179,Similarity-dominated
InfoNCE,STS16,e5_base_v2,44,-0.2522260770938873,-0.4010989010989011,-0.3333333333333332,0.5836074345722179,Similarity-dominated
LiDAR,STS16,e5_base_v2,11,-0.4697116572087534,-0.7307692307692307,-0.6410256410256409,0.6485533075842952,Similarity-dominated
LiDAR,STS16,e5_base_v2,22,-0.4697116572087534,-0.7307692307692307,-0.6410256410256409,0.6485533075842952,Similarity-dominated
LiDAR,STS16,e5_base_v2,33,-0.4697116572087534,-0.7307692307692307,-0.6410256410256409,0.6485533075842952,Similarity-dominated
LiDAR,STS16,e5_base_v2,44,-0.4697116572087534,-0.7307692307692307,-0.6410256410256409,0.6485533075842952,Similarity-dominated
Matrix entropy,STS16,e5_base_v2,11,-0.079982053089729,-0.2637362637362637,-0.2051282051282051,0.5507035082365996,Similarity-dominated
Matrix entropy,STS16,e5_base_v2,22,-0.079982053089729,-0.2637362637362637,-0.2051282051282051,0.5507035082365996,Similarity-dominated
Matrix entropy,STS16,e5_base_v2,33,-0.079982053089729,-0.2637362637362637,-0.2051282051282051,0.5507035082365996,Similarity-dominated
Matrix entropy,STS16,e5_base_v2,44,-0.079982053089729,-0.2637362637362637,-0.2051282051282051,0.5507035082365996,Similarity-dominated
Participation ratio,STS16,e5_base_v2,11,0.3690186850016206,-0.2252747252747252,-0.3076923076923076,0.6660124471228444,Similarity-dominated
Participation ratio,STS16,e5_base_v2,22,0.3690186850016206,-0.2252747252747252,-0.3076923076923076,0.6660124471228444,Similarity-dominated
Participation ratio,STS16,e5_base_v2,33,0.3690186850016206,-0.2252747252747252,-0.3076923076923076,0.6660124471228444,Similarity-dominated
Participation ratio,STS16,e5_base_v2,44,0.3690186850016206,-0.2252747252747252,-0.3076923076923076,0.6660124471228444,Similarity-dominated
Spectral gap,STS16,e5_base_v2,11,0.2963256299798237,-0.1648351648351648,-0.282051282051282,0.6597330156104103,Similarity-dominated
Spectral gap,STS16,e5_base_v2,22,0.2963256299798237,-0.1648351648351648,-0.282051282051282,0.6597330156104103,Similarity-dominated
Spectral gap,STS16,e5_base_v2,33,0.2963256299798237,-0.1648351648351648,-0.282051282051282,0.6597330156104103,Similarity-dominated
Spectral gap,STS16,e5_base_v2,44,0.2963256299798237,-0.1648351648351648,-0.282051282051282,0.6597330156104103,Similarity-dominated
Anisotropy,STS16,e5_large_v2,11,0.238322616087031,0.3984615384615384,0.2866666666666666,0.5456063929772179,Similarity-dominated
Anisotropy,STS16,e5_large_v2,22,0.238322616087031,0.3984615384615384,0.2866666666666666,0.5456063929772179,Similarity-dominated
Anisotropy,STS16,e5_large_v2,33,0.238322616087031,0.3984615384615384,0.2866666666666666,0.5456063929772179,Similarity-dominated
Anisotropy,STS16,e5_large_v2,44,0.238322616087031,0.3984615384615384,0.2866666666666666,0.5456063929772179,Similarity-dominated
Curvature,STS16,e5_large_v2,11,-0.4005296228806742,-0.5792307692307693,-0.4466666666666666,0.7312930763494239,Similarity-dominated
Curvature,STS16,e5_large_v2,22,-0.4005296228806742,-0.5792307692307693,-0.4466666666666666,0.7312930763494239,Similarity-dominated
Curvature,STS16,e5_large_v2,33,-0.4005296228806742,-0.5792307692307693,-0.4466666666666666,0.7312930763494239,Similarity-dominated
Curvature,STS16,e5_large_v2,44,-0.4005296228806742,-0.5792307692307693,-0.4466666666666666,0.7312930763494239,Similarity-dominated
DiME,STS16,e5_large_v2,11,-0.0274937594534969,0.1923076923076923,0.1599999999999999,0.5036558283845132,Similarity-dominated
DiME,STS16,e5_large_v2,22,-0.0274937594534969,0.1923076923076923,0.1599999999999999,0.5036558283845132,Similarity-dominated
DiME,STS16,e5_large_v2,33,-0.0274937594534969,0.1923076923076923,0.1599999999999999,0.5036558283845132,Similarity-dominated
DiME,STS16,e5_large_v2,44,-0.0274937594534969,0.1923076923076923,0.1599999999999999,0.5036558283845132,Similarity-dominated
Harmora,STS16,e5_large_v2,11,0.9315833132009512,0.9446153846153846,0.8266666666666665,0.939778294068614,Similarity-dominated
Harmora,STS16,e5_large_v2,22,0.9315833132009512,0.9446153846153846,0.8266666666666665,0.939778294068614,Similarity-dominated
Harmora,STS16,e5_large_v2,33,0.9315833132009512,0.9446153846153846,0.8266666666666665,0.939778294068614,Similarity-dominated
Harmora,STS16,e5_large_v2,44,0.9315833132009512,0.9446153846153846,0.8266666666666665,0.939778294068614,Similarity-dominated
InfoNCE,STS16,e5_large_v2,11,0.2197481568180723,0.3053846153846153,0.2199999999999999,0.5238173873701149,Similarity-dominated
InfoNCE,STS16,e5_large_v2,22,0.2197481568180723,0.3053846153846153,0.2199999999999999,0.5238173873701149,Similarity-dominated
InfoNCE,STS16,e5_large_v2,33,0.2197481568180723,0.3053846153846153,0.2199999999999999,0.5238173873701149,Similarity-dominated
InfoNCE,STS16,e5_large_v2,44,0.2197481568180723,0.3053846153846153,0.2199999999999999,0.5238173873701149,Similarity-dominated
LiDAR,STS16,e5_large_v2,11,-0.5758827461917214,-0.7369230769230769,-0.5933333333333333,0.8208063144331719,Similarity-dominated
LiDAR,STS16,e5_large_v2,22,-0.5758827461917214,-0.7369230769230769,-0.5933333333333333,0.8208063144331719,Similarity-dominated
LiDAR,STS16,e5_large_v2,33,-0.5758827461917214,-0.7369230769230769,-0.5933333333333333,0.8208063144331719,Similarity-dominated
LiDAR,STS16,e5_large_v2,44,-0.5758827461917214,-0.7369230769230769,-0.5933333333333333,0.8208063144331719,Similarity-dominated
Matrix entropy,STS16,e5_large_v2,11,0.2313916414783358,0.3146153846153846,0.2199999999999999,0.5177494218337921,Similarity-dominated
Matrix entropy,STS16,e5_large_v2,22,0.2313916414783358,0.3146153846153846,0.2199999999999999,0.5177494218337921,Similarity-dominated
Matrix entropy,STS16,e5_large_v2,33,0.2313916414783358,0.3146153846153846,0.2199999999999999,0.5177494218337921,Similarity-dominated
Matrix entropy,STS16,e5_large_v2,44,0.2313916414783358,0.3146153846153846,0.2199999999999999,0.5177494218337921,Similarity-dominated
Participation ratio,STS16,e5_large_v2,11,-0.094654722372616,-0.5276923076923077,-0.4333333333333332,0.6898091456252057,Similarity-dominated
Participation ratio,STS16,e5_large_v2,22,-0.094654722372616,-0.5276923076923077,-0.4333333333333332,0.6898091456252057,Similarity-dominated
Participation ratio,STS16,e5_large_v2,33,-0.094654722372616,-0.5276923076923077,-0.4333333333333332,0.6898091456252057,Similarity-dominated
Participation ratio,STS16,e5_large_v2,44,-0.094654722372616,-0.5276923076923077,-0.4333333333333332,0.6898091456252057,Similarity-dominated
Spectral gap,STS16,e5_large_v2,11,-0.0565407072855063,-0.4353846153846153,-0.3399999999999999,0.6045574949137081,Similarity-dominated
Spectral gap,STS16,e5_large_v2,22,-0.0565407072855063,-0.4353846153846153,-0.3399999999999999,0.6045574949137081,Similarity-dominated
Spectral gap,STS16,e5_large_v2,33,-0.0565407072855063,-0.4353846153846153,-0.3399999999999999,0.6045574949137081,Similarity-dominated
Spectral gap,STS16,e5_large_v2,44,-0.0565407072855063,-0.4353846153846153,-0.3399999999999999,0.6045574949137081,Similarity-dominated
Anisotropy,STS16,minilm_l6,11,0.707958883229602,0.4285714285714286,0.4285714285714286,0.7969501072451252,Similarity-dominated
Anisotropy,STS16,minilm_l6,22,0.707958883229602,0.4285714285714286,0.4285714285714286,0.7969501072451252,Similarity-dominated
Anisotropy,STS16,minilm_l6,33,0.707958883229602,0.4285714285714286,0.4285714285714286,0.7969501072451252,Similarity-dominated
Anisotropy,STS16,minilm_l6,44,0.707958883229602,0.4285714285714286,0.4285714285714286,0.7969501072451252,Similarity-dominated
Curvature,STS16,minilm_l6,11,-0.8347469397420249,-0.9642857142857144,-0.9047619047619048,0.909156118822142,Similarity-dominated
Curvature,STS16,minilm_l6,22,-0.8347469397420249,-0.9642857142857144,-0.9047619047619048,0.909156118822142,Similarity-dominated
Curvature,STS16,minilm_l6,33,-0.8347469397420249,-0.9642857142857144,-0.9047619047619048,0.909156118822142,Similarity-dominated
Curvature,STS16,minilm_l6,44,-0.8347469397420249,-0.9642857142857144,-0.9047619047619048,0.909156118822142,Similarity-dominated
DiME,STS16,minilm_l6,11,-0.7770532530735121,-0.4642857142857144,-0.3333333333333333,0.7989560702681785,Similarity-dominated
DiME,STS16,minilm_l6,22,-0.7770532530735121,-0.4642857142857144,-0.3333333333333333,0.7989560702681785,Similarity-dominated
DiME,STS16,minilm_l6,33,-0.7770532530735121,-0.4642857142857144,-0.3333333333333333,0.7989560702681785,Similarity-dominated
DiME,STS16,minilm_l6,44,-0.7770532530735121,-0.4642857142857144,-0.3333333333333333,0.7989560702681785,Similarity-dominated
